"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"42101008801",2272,317,326,"trct",0.0713026314,31864.1816632871,14.3485915492958
"42101008802",6680,745,695,"trct",0.1522419327,43877.5302016381,10.4041916167665
"42101009000",6173,518,741,"trct",0.16791489,36762.6718511979,12.0038878989146
"42101009100",2793,393,207,"trct",0.1643141214,16997.9304042945,7.41138560687433
"42101009200",3568,431,258,"trct",0.1976866749,18048.7632856634,7.23094170403587
"42101009300",4109,607,229,"trct",0.1554214662,26437.7894538226,5.57313214894135
"42101009400",4123,462,265,"trct",0.1415882754,29119.6427695171,6.42735871937909
"42101009500",3065,458,186,"trct",0.1232029656,24877.647912722,6.06851549755302
"42101009600",4311,591,235,"trct",0.1564759053,27550.5675569336,5.45117142194386
"42101009801",2417,298,258,"trct",0.1150493058,21008.3840418966,10.6743897393463
"42101009802",6445,722,231,"trct",0.2359163664,27319.0033330388,3.58417377812258
"42101010000",4610,433,303,"trct",0.1921600395,23990.4197147087,6.57266811279827
"42101010100",7051,1030,215,"trct",0.2322051732,30365.3872255762,3.04921287760601
"42101010200",3008,408,154,"trct",0.1392346098,21603.8239653256,5.11968085106383
"42101010300",2662,367,153,"trct",0.1086002775,24511.9079000512,5.74755822689707
"42101010400",4058,637,227,"trct",0.1822681575,22263.8998257279,5.59388861508132
"42101010500",4472,417,418,"trct",0.2539619082,17608.9399851186,9.34704830053667
"42101010600",1587,307,160,"trct",0.1024968087,15483.4088995397,10.0819155639572
"42101010700",3738,583,232,"trct",0.1777893975,21024.8757944073,6.20652755484216
"42101010800",3846,448,253,"trct",0.2261515113,17006.298025124,6.57826313052522
"42101010900",2599,257,297,"trct",0.0958176648,27124.4347837623,11.4274721046556
"42101011000",3936,764,219,"trct",0.1825739487,21558.387864347,5.5640243902439
"42101011100",3083,403,208,"trct",0.5025539376,6134.66489731072,6.74667531625041
"42101011200",4966,701,185,"trct",0.1942708482,25562.2500545607,3.72533225936367
"42101011300",2744,423,149,"trct",0.1295465886,21181.5689602806,5.43002915451895
"42101011400",7219,862,254,"trct",0.3756548367,19217.1091510932,3.51849286604793
"42101011500",4766,419,291,"trct",0.1430330616,33320.9675209805,6.105749055812
"42101011700",1899,402,313,"trct",0.2525190525,7520.22463730732,16.4823591363876
"42101011800",5856,716,216,"trct",0.3530892222,16585.043189687,3.68852459016393
"42101011900",4738,536,222,"trct",0.2667576483,17761.4401318742,4.6855213170114
"42101012000",1749,192,261,"trct",0.231918687,7541.43627934561,14.9228130360206
"42101012100",2933,352,257,"trct",0.3385309356,8663.90539701093,8.76235935901807
"42101012201",3077,370,158,"trct",0.1471021695,20917.4345317864,5.13487162820929
"42101012203",643,163,74,"trct",0.0870504921,7386.51769206943,11.5085536547434
"42101012204",3753,339,317,"trct",0.327910869,11445.1832946105,8.44657607247535
"42101012500",5191,642,287,"trct",0.3339266931,15545.3280832673,5.52879984588711
"42101013100",1710,154,190,"trct",0.1243840455,13747.7438776503,11.1111111111111
"42101013200",2757,339,236,"trct",0.164737287,16735.7375504187,8.56002901704752
"42101013300",3763,357,297,"trct",0.1381975452,27229.1377864503,7.8926388519798
"42101013401",2327,191,211,"trct",0.0633427938,36736.6177018861,9.06746884400516
"42101013402",2786,309,240,"trct",0.0921280932,30240.5043155718,8.61450107681264
"42101013500",3781,478,309,"trct",0.1563284151,24186.2619638367,8.17244115313409
"42101013601",2864,311,269,"trct",0.0647370009,44240.5418876919,9.39245810055866
"42101013602",3667,397,329,"trct",0.0906284808,40461.8941819446,8.97191164439596
"42101013700",4805,760,177,"trct",0.2276962974,21102.6707718437,3.68366285119667
"42101013800",2118,254,181,"trct",0.1317589416,16074.8103641415,8.54579792256846
"42101013900",2960,424,233,"trct",0.2173499757,13618.5890542062,7.87162162162162
"42101014000",3042,359,229,"trct",0.1698079383,17914.3568342823,7.52794214332676
"42101014100",2510,297,176,"trct",0.2170407096,11564.650726704,7.01195219123506
"42101014200",3923,438,254,"trct",0.3043116648,12891.3888416939,6.47463675758348
"42101014300",1709,182,228,"trct",0.2204480421,7752.39364214793,13.3411351667642
"42101014400",3774,507,306,"trct",0.2353043979,16038.7992476192,8.10810810810811
"42101014500",1774,195,192,"trct",0.1241176365,14292.8922111726,10.8229988726043
"42101014600",4097,673,417,"trct",0.1718330328,23842.912699845,10.1781791554796
"42101014700",2952,449,182,"trct",0.1303770897,22642.0148416613,6.16531165311653
"42101014800",1003,247,89,"trct",0.0737933625,13592.0083598305,8.87337986041874
"42101014900",3387,563,212,"trct",0.174988242,19355.5861884709,6.25922645408916
"42101015101",2317,355,186,"trct",0.0745450992,31081.8554789716,8.02762192490289
"42101015102",3507,409,205,"trct",0.2148912909,16319.879625238,5.84545195323638
"42101015200",5769,954,182,"trct",0.25833951,22331.0789743311,3.154792858381
"42101015300",4074,470,358,"trct",0.1811380428,22491.1340380233,8.7874324987727
"42101015600",2048,324,204,"trct",0.1658554326,12348.1032119053,9.9609375
"42101015700",2688,391,221,"trct",0.1872862992,14352.3579219723,8.22172619047619
"42101015800",6183,679,311,"trct",0.2240221698,27599.9469406086,5.02992075044477
"42101016000",6721,811,342,"trct",0.2783900691,24142.3841796087,5.08852849278381
"42101016100",5964,698,280,"trct",0.2732626611,21825.1552407209,4.69483568075117
"42101016200",2441,391,230,"trct",0.1409199363,17321.8925873159,9.42236788201557
"42101016300",3710,473,236,"trct",0.2209364586,16792.1583586024,6.36118598382749
"42101016400",4338,499,265,"trct",0.1872897741,23161.9693111691,6.10880590133702
"42101016500",2687,490,149,"trct",0.1523778399,17633.7976818898,5.54521771492371
"42101016600",1627,285,185,"trct",0.1008234513,16137.1186863943,11.3706207744315
"42101016701",2871,496,168,"trct",0.0981527976,29250.3124740277,5.85161964472309
"42101016702",2796,378,192,"trct",0.1371052683,20393.0894462937,6.86695278969957
"42101016800",3605,561,249,"trct",0.2243750652,16066.8476989038,6.90707350901526
"42101016901",3430,526,209,"trct",0.1980330066,17320.3450217172,6.0932944606414
"42101016902",5797,961,224,"trct",0.2176449561,26635.1221910996,3.86406762118337
"42101017000",3114,369,209,"trct",0.606323718,5135.8703404705,6.71162491971741
"42101017100",3997,437,238,"trct",0.4404945402,9073.892262513,5.95446584938704
"42101017201",3194,438,188,"trct",0.1015280838,31459.2759013541,5.88603631809643
"42101017202",2991,418,188,"trct",0.112204521,26656.6799032991,6.28552323637579
"42101017300",2607,389,188,"trct",0.3376776546,7720.38055964394,7.21135404679708
"42101017400",2204,329,211,"trct",0.1366736085,16126.0101653056,9.57350272232305
"42101017500",6850,847,285,"trct",0.2779591815,24643.9062132582,4.16058394160584
"42101017601",5728,722,266,"trct",0.2236013208,25617.0222049958,4.64385474860335
"42101017602",4267,496,253,"trct",0.154617606,27597.1159455153,5.92922427935318
"42101017701",4012,689,227,"trct",0.0930705633,43107.0776596449,5.6580259222333
"42101017702",5441,633,321,"trct",0.1889025138,28803.216487424,5.89965079948539
"42101017800",6224,733,252,"trct",0.2558356515,24328.11831935,4.04884318766067
"42101017900",7283,817,272,"trct",0.2757286818,26413.6467503324,3.73472470135933
"42101018001",2662,307,200,"trct",0.1495681902,17797.9020568506,7.51314800901578
"42101018002",5740,587,250,"trct",0.1698033051,33803.8178739785,4.35540069686411
"42101018300",4004,316,307,"trct",0.6947255601,5763.42692706406,7.66733266733267
"42101018400",2434,247,312,"trct",0.5097620385,4774.77688837357,12.8184059161873
"42101018800",9162,965,362,"trct",0.2560954968,35775.7169277957,3.95110237939315
"42101019000",8371,794,287,"trct",0.3006201627,27845.7703063441,3.42850316569108
"42101019100",8857,772,330,"trct",0.5556152745,15940.886448758,3.72586654623462
"42101019200",9019,1014,310,"trct",0.2536341093,35559.0974135591,3.43718815833241
"42101019501",4437,703,236,"trct",0.1520782263,29175.7742574356,5.31890917286455
"42101019502",3649,633,200,"trct",0.1429724439,25522.4006840943,5.48095368594135
"42101019700",6843,864,258,"trct",0.1739716407,39333.9970380586,3.77027619465147
"42101019800",6970,697,408,"trct",0.2086156215,33410.7290234734,5.85365853658537
"42101019900",4080,647,241,"trct",0.2555537985,15965.32715987,5.90686274509804
"42101020000",1327,222,123,"trct",0.1223045109,10849.9677586299,9.2690278824416
"42101020101",4025,526,222,"trct",0.1867094658,21557.557260174,5.51552795031056
"42101020102",3083,579,176,"trct",0.1440241803,21406.1277320111,5.7087252675965
"42101020200",4358,752,188,"trct",0.2922058854,14914.1417669748,4.31390546122074
"42101020300",2906,498,196,"trct",0.1962106146,14810.6156536141,6.74466620784584
"42101020400",2631,483,178,"trct",0.1572867153,16727.4139775999,6.76548840744964
"42101020500",2759,336,172,"trct",0.5519330388,4998.79479220623,6.23414280536426
"42101020600",1664,246,245,"trct",0.5003504649,3325.66893953535,14.7235576923077
"42101020700",5675,567,378,"trct",0.55081026,10303.0034335236,6.66079295154185
"42101020800",2196,272,218,"trct",0.3406683852,6446.15143465916,9.92714025500911
"42101020900",2932,319,230,"trct",0.1968928533,14891.3480142044,7.84447476125512
"42101021000",4990,517,263,"trct",0.3313571976,15059.2775293317,5.27054108216433
"42101021100",2496,212,240,"trct",0.2086148493,11964.6324716349,9.61538461538462
"42101021200",2440,204,227,"trct",0.1991137005,12254.3049216244,9.30327868852459
"42101021300",3814,396,288,"trct",0.2080600236,18331.2485214964,7.5511274252753
"42101021400",4475,593,321,"trct",0.234412893,19090.246883306,7.1731843575419
"42101021500",3865,358,310,"trct",0.3873915045,9976.9869888822,8.02069857697283
"42101021600",2174,246,267,"trct",0.7690289607,2826.94165122356,12.2815087396504
"42101021700",5850,537,322,"trct",0.6021534519,9715.1315524992,5.5042735042735
"42101021800",4358,395,203,"trct",0.3845891907,11331.5717274006,4.65810004589261
"42101021900",1508,97,223,"trct",0.5444276409,2769.88140702611,14.7877984084881
"42101022000",1772,186,292,"trct",1.136728593,1558.85935386161,16.4785553047404
"42101023100",1374,105,222,"trct",0.2829140028,4856.59948394749,16.1572052401747
"42101023500",1308,165,166,"trct",0.2994016311,4368.71367465306,12.6911314984709
"42101023600",2450,227,232,"trct",0.3776363019,6487.72373755734,9.46938775510204
"42101023700",5300,603,214,"trct",0.4142744892,12793.4500872471,4.0377358490566
"42101023800",4153,487,244,"trct",0.301787343,13761.3458494182,5.87527088851433
"42101023900",1252,206,95,"trct",0.187652322,6671.91317781828,7.58785942492013
"42101024000",3399,493,309,"trct",0.238254588,14266.2520312096,9.09090909090909
"42101024100",1460,303,203,"trct",0.1574728155,9271.44152064773,13.9041095890411
"42101024200",3275,438,208,"trct",0.205428366,15942.2968880549,6.35114503816794
"42101024300",3275,491,228,"trct",0.2621750274,12491.6550309093,6.9618320610687
"42101024400",2799,414,157,"trct",0.1626210729,17211.7914983944,5.60914612361558
"42101024500",3615,422,204,"trct",0.3092657139,11688.9775928052,5.64315352697095
"42101024600",2785,405,188,"trct",0.2398692582,11610.4915690276,6.75044883303411
"42101024700",4274,646,293,"trct",0.3634224165,11760.4192970854,6.85540477304633
"42101024800",2205,255,182,"trct",0.1232674443,17887.9347464495,8.25396825396825
"42101024900",3171,601,220,"trct",0.1255581756,25255.2251961839,6.93787448754336
"42101025200",7366,869,292,"trct",0.3677316786,20030.9095698344,3.96415965245724
"42101025300",4180,495,305,"trct",0.2244391578,18624.2010573077,7.29665071770335
"42101025400",4163,401,333,"trct",0.2972039499,14007.2162614283,7.99903915445592
"42101025500",2755,304,209,"trct",0.2959854183,9307.89096241097,7.58620689655172
"42101025600",2760,227,217,"trct",0.3340865385,8261.33256488573,7.86231884057971
"42101025700",3770,365,305,"trct",0.2883842676,13072.8351840231,8.09018567639257
"42101025800",1718,166,231,"trct",0.226532592,7583.8976847976,13.4458672875437
"42101025900",4854,624,212,"trct",0.2121299037,22882.2052682618,4.36753193242686
"42101026000",3047,300,186,"trct",0.2098194813,14522.0071135501,6.10436494913029
"42101026100",3588,428,231,"trct",0.2507194404,14310.816880716,6.438127090301
"42101026200",4304,398,300,"trct",0.2146553838,20050.7433068166,6.97026022304833
"42101026301",4007,524,276,"trct",0.156887874,25540.5334895417,6.88794609433491
"42101026302",5701,778,235,"trct",0.2718576432,20970.5341843411,4.12208384493948
"42101026400",5835,746,193,"trct",0.3076518159,18966.2459261954,3.3076263924593
"42101026500",5106,661,297,"trct",0.2107955421,24222.5236318221,5.81668625146886
"42101026600",6218,717,259,"trct",0.3524158638,17643.9276397863,4.16532647153426
"42101026700",6147,611,220,"trct",0.2487553497,24711.0263454165,3.57898161704897
"42101026800",4554,474,342,"trct",0.2989448748,15233.5777726469,7.5098814229249
"42101026900",2224,256,323,"trct",0.2373298785,9370.92292827344,14.523381294964
"42101027000",2975,318,330,"trct",0.2479595976,11997.9223582996,11.0924369747899
"42101027100",3106,386,296,"trct",0.143737308,21608.8644153542,9.52994204764971
"42101027200",5049,412,332,"trct",0.2621800467,19257.7584127801,6.57555951673599
"42101027300",6815,845,252,"trct",0.3621641166,18817.435763596,3.69772560528247
"42101027401",3329,496,188,"trct",0.1261230399,26394.8601511626,5.64734154400721
"42101027402",7241,845,247,"trct",0.197436096,36675.1579204646,3.41113105924596
"42101027500",5309,659,315,"trct",0.2342951325,22659.4549504779,5.93332077604069
"42101027600",3589,408,240,"trct",0.2561827554,14009.5300106995,6.68709947060463
"42101027700",5118,763,209,"trct",0.2097001764,24406.2741761242,4.08362641656897
"42101027800",4507,625,241,"trct",0.2799174807,16101.1737771045,5.34723763035278
"42101027901",3661,497,244,"trct",0.160532658,22805.3284958379,6.66484567058181
"42101027902",4304,430,505,"trct",0.3435459885,12528.1625868846,11.7332713754647
"42101028000",3986,454,249,"trct",0.2773533906,14371.5567759135,6.24686402408429
"42101028100",4452,580,252,"trct",0.1944171801,22899.2108501424,5.66037735849057
"42101028200",5530,691,230,"trct",0.330416658,16736.4443229736,4.15913200723327
"42101028300",6582,1019,238,"trct",0.2598719409,25327.85947265,3.61592221209359
"42101028400",4714,655,284,"trct",0.1901500029,24790.9541315079,6.02460755197285
"42101028500",2886,405,256,"trct",0.1030914027,27994.574954018,8.87040887040887
"42101028600",7526,900,260,"trct",0.2771607267,27153.9192785642,3.45469040659049
"42101028700",2543,309,253,"trct",0.1316496753,19316.4168024348,9.94887927644514
"42101028800",4345,428,289,"trct",0.172690947,25160.5545946772,6.65132336018412
"42101028901",4434,525,265,"trct",0.2290951377,19354.4046570134,5.9765448804691
"42101028902",6994,920,384,"trct",0.2982031767,23453.8078279298,5.49042036030884
"42101029000",7118,721,244,"trct",0.3156305724,22551.6810550891,3.42792919359371
"42101029100",4827,523,318,"trct",0.5128168617,9412.71701558015,6.58794282162834
"42101029200",4632,596,289,"trct",0.6690514545,6923.23433249483,6.23920552677029
"42101029300",3050,472,221,"trct",0.2647213569,11521.5486793994,7.24590163934426
"42101029400",2886,547,170,"trct",0.2500541901,11541.4982602205,5.89050589050589
"42101029800",5194,508,347,"trct",0.2506387455,20723.0529726698,6.68078552175587
"42101029900",4157,576,296,"trct",0.2283573006,18203.9286200951,7.12051960548473
"42101030000",7417,884,297,"trct",0.3516803433,21090.1750447649,4.00431441283538
"42101030100",5703,725,234,"trct",0.2799661293,20370.3212751458,4.1031036296686
"42101030200",7697,948,306,"trct",0.3481498449,22108.2965072434,3.97557489931142
"42101030501",5939,538,353,"trct",0.1457044875,40760.5839868178,5.9437615760229
"42101030502",6708,506,425,"trct",0.2700244404,24842.1957288871,6.33571854502087
"42101030600",8015,800,331,"trct",0.3890976804,20598.9405841752,4.12975670617592
"42101030700",3897,440,255,"trct",0.2529916389,15403.67111318,6.54349499615089
"42101030800",4855,559,344,"trct",0.3072213144,15802.94000591,7.08547888774459
"42101030900",4427,473,289,"trct",0.2489873958,17780.0164774445,6.52812288231308
"42101031000",8010,816,326,"trct",0.4105829871,19508.8453532273,4.06991260923845
"42101031101",5506,557,313,"trct",0.1349994789,40785.3426166077,5.68470759171813
"42101031102",4364,475,248,"trct",0.1537098849,28391.1474062915,5.68285976168653
"42101031200",5229,449,294,"trct",0.1659206835,31515.0582175609,5.62248995983936
"42101031300",6604,734,307,"trct",0.2745232776,24056.2478261771,4.64869775893398
"42101031401",7421,731,313,"trct",0.2296711989,32311.4088119997,4.2177604096483
"42101031402",5558,465,473,"trct",0.2178132957,25517.2668965772,8.51025548758546
"42101031501",6349,650,255,"trct",0.2267341362,28001.9590627483,4.0163805323673
"42101031502",3852,438,313,"trct",0.2232051822,17257.6638321438,8.12564901349948
"42101031600",6624,763,259,"trct",0.2761537779,23986.6354549698,3.91002415458937
"42101031700",5884,719,255,"trct",0.3403151037,17289.8585341277,4.33378653976887
"42101031800",3920,413,276,"trct",0.1792631412,21867.2950488274,7.04081632653061
"42101031900",4938,566,341,"trct",0.2985371532,16540.6548132114,6.90562980963953
"42101032000",6237,575,286,"trct",0.2628302391,23730.1462014308,4.58553791887125
"42101032100",4265,745,315,"trct",0.2134855008,19977.937536824,7.38569753810082
"42101032300",3074,355,254,"trct",0.2316769884,13268.473581384,8.26284970722186
"42101032500",5818,759,266,"trct",0.3240610659,17953.406355194,4.57201787555861
"42101032600",6532,913,300,"trct",0.3127143591,20888.0718454991,4.59277403551745
"42101032900",3188,495,268,"trct",0.3563405703,8946.49744012042,8.40652446675031
"42101033000",7231,907,341,"trct",0.2829448908,25556.2133656311,4.71580694233163
"42101033101",4768,460,359,"trct",0.1880129394,25359.9566881725,7.52936241610738
"42101033102",3628,385,322,"trct",0.2777097609,13063.9988606897,8.87541345093716
"42101033200",2691,216,367,"trct",0.3198556647,8413.16974180823,13.6380527684876
"42101033300",4234,414,379,"trct",0.3905702658,10840.5589742669,8.95134624468588
"42101033400",5565,546,428,"trct",0.47061729,11824.8949162068,7.69092542677448
"42101033500",4090,391,294,"trct",0.3640957749,11233.3080523204,7.18826405867971
"42101033600",7509,658,346,"trct",0.4453574697,16860.6131273787,4.60780396857105
"42101033701",5552,606,235,"trct",0.3757235625,14776.8214563333,4.23270893371758
"42101033702",5230,437,283,"trct",0.4084158078,12805.5768168531,5.41108986615679
"42101033800",6274,542,271,"trct",0.5406226254,11605.1376787236,4.319413452343
"42101033900",3413,426,294,"trct",0.4404238839,7749.35266856449,8.61412247289774
"42101034000",2957,210,270,"trct",0.2949394734,10025.7858533221,9.13087588772405
"42101034100",5891,507,291,"trct",0.5147743887,11443.8482747306,4.93973858428111
"42101034200",3463,266,319,"trct",0.3863961387,8962.30488133499,9.21166618538839
"42101034400",7967,497,459,"trct",1.3124199231,6070.46560309871,5.76126521902849
"42101034501",3482,312,272,"trct",0.1727677809,20154.2207804094,7.81160252728317
"42101034502",4989,531,220,"trct",0.3896760582,12802.9420720516,4.4097013429545
"42101034600",2664,265,204,"trct",0.7164958086,3718.09572090217,7.65765765765766
"42101034701",6382,569,312,"trct",0.4433532246,14394.8428609219,4.88874960827327
"42101034702",3963,269,330,"trct",0.3923571366,10100.4916957588,8.32702498107494
"42101034801",4465,309,402,"trct",0.5351199282,8343.92397797455,9.003359462486
"42101034802",5527,493,217,"trct",0.4757458563,11617.5473244999,3.92618056812014
"42101034803",4267,349,403,"trct",0.4909365747,8691.55043624009,9.44457464260605
"42101034900",5437,758,262,"trct",0.7505880525,7243.65380169704,4.81883391576237
"42101035100",3985,371,249,"trct",0.3851123562,10347.6295575686,6.24843161856964
"42101035200",3986,295,420,"trct",0.7097514138,5616.05080666061,10.5368790767687
"42101035301",5306,283,456,"trct",0.5309736003,9992.96386299076,8.59404447794949
"42101035302",4396,319,399,"trct",0.5786245179,7597.32756564549,9.07643312101911
"42101035500",6966,490,350,"trct",0.8841890772,7878.40539950972,5.02440424921045
"42101035601",5318,512,290,"trct",0.7836675561,6786.04078809331,5.45317788642347
"42101035602",3268,282,283,"trct",0.5385546738,6068.09328557349,8.65973072215422
"42101035701",4562,345,394,"trct",0.2311306569,19737.7537934043,8.63656291100395
"42101035702",4239,388,318,"trct",0.601987815,7041.67076870152,7.50176928520878
"42101035800",6749,706,323,"trct",0.6786255762,9945.10115252565,4.78589420654912
"42101035900",5070,276,261,"trct",0.8666833032,5849.8877055556,5.14792899408284
"42101036000",3128,353,306,"trct",0.7888343463,3965.34458048356,9.78260869565217
"42101036100",3756,430,273,"trct",0.474806475,7910.59136251248,7.26837060702875
"42101036201",4778,379,408,"trct",0.3984274008,11992.1471023486,8.53913771452491
"42101036202",5966,554,314,"trct",0.4311922329,13836.056275586,5.26315789473684
"42101036203",5472,288,470,"trct",0.5695337934,9607.85832800769,8.58918128654971
"42101036301",3454,258,291,"trct",0.8968079835,3851.43761379105,8.42501447596989
"42101036302",3450,482,261,"trct",0.1940947866,17774.8205422433,7.56521739130435
"42101036303",6059,365,340,"trct",0.9864916776,6141.96767958623,5.61148704406668
"42101036400",815,235,147,"trct",1.7382191112,468.870693429067,18.0368098159509
"42101036501",5137,587,293,"trct",0.701238681,7325.60844001702,5.70371812341834
"42101036502",4134,253,342,"trct",0.6691676706,6177.82385734999,8.27285921625544
"42101036600",1945,279,185,"trct",0.387845172,5014.88774494787,9.51156812339332
"42101036700",3003,251,296,"trct",0.3096433197,9698.25540854386,9.85680985680986
"42101036900",5355,903,688,"trct",0.7164062334,7474.80933350572,12.8478057889823
"42101037200",4608,368,353,"trct",0.3965957424,11618.8841869927,7.66059027777778
"42101037300",5835,413,284,"trct",0.9990495801,5840.55097587444,4.86718080548415
"42101037500",4178,399,369,"trct",0.3989501802,10472.4855567317,8.8319770224988
"42101037600",3058,432,303,"trct",0.276914781,11043.1086017037,9.90843688685415
"42101037700",5476,1206,434,"trct",0.2845105263,19247.0910346068,7.9254930606282
"42101037800",2624,361,173,"trct",1.4632155252,1793.31066053399,6.59298780487805
"42101037900",5437,514,280,"trct",0.530706033,10244.8430240476,5.14989884127276
"42101038000",2441,248,296,"trct",0.3375946431,7230.56496864183,12.1261777959853
"42101038100",796,129,119,"trct",1.2826639683,620.583426113538,14.9497487437186
"42101038200",2580,317,256,"trct",0.7060525758,3654.11881271973,9.92248062015504
"42101038300",3744,472,280,"trct",1.1832115581,3164.26929264629,7.47863247863248
"42101038400",2449,180,370,"trct",0.9825557742,2492.47937298418,15.1082074316047
"42101038500",1866,145,301,"trct",0.5161257387,3615.39807082673,16.1307609860665
"42101038600",1410,84,244,"trct",1.275824979,1105.16726291499,17.3049645390071
"42101038700",2572,306,420,"trct",0.7920605979,3247.22629407292,16.3297045101089
"42101038800",3895,303,330,"trct",0.534200238,7291.27342695044,8.47240051347882
"42101038900",3181,362,258,"trct",0.494420355,6433.79660208367,8.11065702609242
"42101039000",9285,913,369,"trct",0.7848227673,11830.6965430461,3.97415185783522
"42101980000",1026,510,108,"trct",3.4456764771,297.764461294845,10.5263157894737
"42101980100",107,36,24,"trct",2.1157291584,50.573581015879,22.4299065420561
"42101980200",715,184,106,"trct",2.0075547492,356.154670394381,14.8251748251748
"42101980300",0,10,0,"trct",2.9328294996,0,NA
"42101980400",0,10,0,"trct",1.140821253,0,NA
"42101980500",0,10,0,"trct",0.1606515768,0,NA
"42101980600",0,10,0,"trct",0.4968188082,0,NA
"42101980700",0,10,0,"trct",2.3005038771,0,NA
"42101980800",0,10,0,"trct",0.8131721598,0,NA
"42101980900",4,5,NA,"trct",6.6928187898,0.597655505942591,NA
"42101989100",2926,755,504,"trct",1.0289510946,2843.67256651539,17.2248803827751
"34005700102",2761,187,272,"trct",0.5391666423,5120.8657646586,9.85150307859471
"34005700103",2583,189,222,"trct",0.3522992616,7331.83483913382,8.59465737514518
"34005700104",1955,206,221,"trct",0.9667677591,2022.20231446276,11.304347826087
"34005700200",2736,25,483,"trct",0.6617781027,4134.31630456998,17.6535087719298
"34005700303",3642,315,307,"trct",3.1516447248,1155.58710388307,8.42943437671609
"34005700304",2501,125,385,"trct",0.7408675989,3375.77187032251,15.3938424630148
"34005700305",5164,227,495,"trct",1.9175027157,2693.08614674626,9.58559256390395
"34005700306",2470,158,377,"trct",0.8312238792,2971.52194710433,15.2631578947368
"34005700307",2754,109,451,"trct",0.7829725761,3517.36457197227,16.3761801016703
"34005700401",2130,129,341,"trct",0.6691066668,3183.34894223475,16.0093896713615
"34005700402",3223,211,329,"trct",0.6911166834,4663.4672225596,10.207880856345
"34005700403",4522,282,445,"trct",0.812416176,5566.11270625414,9.84077841662981
"34005700405",1912,188,286,"trct",0.3747861117,5101.57644670268,14.9581589958159
"34005700407",5280,370,261,"trct",0.8087231295,6528.81042646128,4.94318181818182
"34005700408",1936,190,184,"trct",0.471524625,4105.83010378302,9.50413223140496
"34005700501",5659,314,290,"trct",2.1287306898,2658.39170126855,5.12458031454321
"34005700502",2280,218,331,"trct",2.3282401428,979.280426484707,14.5175438596491
"34005700503",3671,187,353,"trct",1.7408133171,2108.78441929401,9.61590847180605
"34005700504",2977,210,292,"trct",1.3728719862,2168.44689812639,9.80853207927444
"34005700505",6028,305,369,"trct",7.1529858972,842.724994377471,6.12143331121433
"34005700602",6222,322,363,"trct",3.1480570836,1976.45717176283,5.83413693346191
"34005700603",5962,322,330,"trct",2.4924654612,2392.00907407142,5.53505535055351
"34005700605",4626,242,456,"trct",0.9851592465,4695.68754131366,9.85732814526589
"34005700701",3095,280,242,"trct",0.5631874677,5495.50580846492,7.81906300484653
"34005700702",2791,247,358,"trct",0.3414286161,8174.47591792526,12.8269437477607
"34005700703",2119,209,230,"trct",0.5795766405,3656.116985964,10.8541764983483
"34005700800",4513,32,425,"trct",2.3322760461,1935.01965924942,9.41723908708176
"34005700900",2538,16,355,"trct",0.5400539001,4699.53091632159,13.9873916469661
"34005701001",4988,262,229,"trct",1.9616748723,2542.72513270853,4.59101844426624
"34005701002",3847,257,324,"trct",0.959053095,4011.24819893314,8.42214712763192
"34005701102",5462,299,503,"trct",4.1371205733,1320.24191783301,9.20908092273892
"34005701103",6312,305,331,"trct",3.7182055482,1697.59307767578,5.24397972116603
"34005701104",4538,417,374,"trct",1.9750613454,2297.65015176323,8.24151608638167
"34005701105",6348,382,332,"trct",3.6172523673,1754.92317245708,5.22999369880277
"34005701201",3268,221,257,"trct",0.9381955869,3483.28221282534,7.8641370869033
"34005701203",1866,196,235,"trct",1.1036645334,1690.73114477233,12.593783494105
"34005701204",2516,321,153,"trct",0.306320157,8213.62859251864,6.08108108108108
"34005701205",2200,216,252,"trct",0.7143382818,3079.77334555892,11.4545454545455
"34005701301",4366,234,361,"trct",1.2488902569,3495.90364395772,8.26843792945488
"34005701302",2835,151,251,"trct",0.7325919315,3869.82149011015,8.85361552028219
"34005701303",5437,231,487,"trct",7.7870860353,698.207259474633,8.95714548464227
"34005701401",6478,161,374,"trct",19.7451246564,328.080987723736,5.77338684779253
"34005701402",2117,156,213,"trct",1.9916555373,1062.93480993703,10.0614076523382
"34005701502",4117,290,335,"trct",2.5234372449,1631.50480889536,8.13699295603595
"34005701700",3874,38,372,"trct",0.9293496498,4168.50643978152,9.6024780588539
"34005702101",4114,267,614,"trct",0.6768112923,6078.50378208,14.9246475449684
"34005702203",3371,256,226,"trct",14.3085895524,235.592752706683,6.70424206466924
"34005702204",2314,259,336,"trct",9.7046412606,238.44261089739,14.5203111495246
"34005702206",2074,254,261,"trct",6.1654695102,336.389628813966,12.5843780135005
"34005702207",3111,272,258,"trct",4.5831259188,678.794354577662,8.29315332690453
"34005702208",6900,380,382,"trct",17.0017057782,405.84163083491,5.53623188405797
"34005702209",3337,230,247,"trct",1.7839835442,1870.53294905611,7.40185795624813
"34005702210",4561,308,356,"trct",1.343017962,3396.08265045676,7.80530585397939
"34005702300",1511,157,338,"trct",0.5849677548,2583.04836053162,22.3692918596956
"34005702400",3363,28,573,"trct",29.1559148595,115.345377300147,17.0383586083854
"34005702500",6036,40,312,"trct",5.7294101007,1053.51159960823,5.16898608349901
"34005702601",4199,234,380,"trct",1.0075457106,4167.55285226659,9.04977375565611
