"GEOID","B01003_001E","B01003_001M","B00001_001E","type","landArea","popDens","popSamp"
"421010237004",1489,696,33,"bg",0.0961230699,15490.5581100256,2.21625251846877
"421010238001",817,311,40,"bg",0.0400099986,20419.8957407612,4.89596083231334
"421010238002",692,333,39,"bg",0.0883030005,7836.65329696243,5.63583815028902
"421010238003",765,261,68,"bg",0.0484628859,15785.2753874073,8.88888888888889
"421010238004",833,307,34,"bg",0.0720354492,11563.751031624,4.08163265306122
"421010238005",1046,442,63,"bg",0.0529760088,19744.7868137624,6.02294455066922
"421010239001",834,151,63,"bg",0.079799148,10451.2394042102,7.55395683453237
"421010239002",418,140,32,"bg",0.107853174,3875.63930200144,7.6555023923445
"421010240001",1518,298,124,"bg",0.0565470477,26844.9028153242,8.16864295125165
"421010240002",887,352,89,"bg",0.0973134162,9114.87885881043,10.0338218714769
"421010240003",360,141,32,"bg",0.0218490129,16476.7168955262,8.88888888888889
"421010240004",634,210,64,"bg",0.0625451112,10136.6835526547,10.0946372239748
"421010241001",1460,303,203,"bg",0.1574728155,9271.44152064773,13.9041095890411
"421010242001",676,239,48,"bg",0.0613725255,11014.7007067519,7.10059171597633
"421010242002",920,275,54,"bg",0.0451625031,20370.8815245008,5.8695652173913
"421010242003",776,292,51,"bg",0.046567521,16663.9748763951,6.57216494845361
"421010242004",903,283,55,"bg",0.0523258164,17257.255827546,6.09080841638981
"421010243001",886,442,46,"bg",0.0359964891,24613.5115438244,5.19187358916479
"421010243002",1167,257,86,"bg",0.105710319,11039.6034279302,7.36932305055698
"421010243003",722,320,61,"bg",0.0352308528,20493.4011702379,8.44875346260388
"421010243004",500,203,35,"bg",0.0852373665,5865.97193849249,7
"421010244001",801,243,54,"bg",0.0443655927,18054.531704701,6.74157303370786
"421010244002",1011,359,46,"bg",0.0544443471,18569.4209564688,4.54995054401583
"421010244003",987,312,57,"bg",0.0638111331,15467.520353435,5.77507598784195
"421010245001",1207,350,70,"bg",0.0389644398,30976.9627433473,5.79950289975145
"421010245002",999,467,53,"bg",0.1031392791,9685.9315744432,5.30530530530531
"421010245003",817,292,46,"bg",0.1093392729,7472.15504850865,5.63035495716034
"421010245004",592,263,35,"bg",0.0578227221,10238.1897375253,5.91216216216216
"421010246001",996,426,74,"bg",0.0849350502,11726.6075389922,7.42971887550201
"421010246002",962,312,60,"bg",0.0628875819,15297.1377008853,6.23700623700624
"421010246003",827,325,54,"bg",0.0920466261,8984.57700232861,6.52962515114873
"421010247001",881,284,58,"bg",0.0437320026,20145.4300654414,6.58342792281498
"421010247002",1070,351,73,"bg",0.1107361827,9662.60506648293,6.82242990654206
"421010247003",917,389,51,"bg",0.0730207764,12558.0697057612,5.56161395856052
"421010247004",920,369,55,"bg",0.059880249,15363.9975678792,5.97826086956522
"421010247005",486,288,56,"bg",0.0760532058,6390.26317020814,11.522633744856
"421010248001",1100,250,90,"bg",0.0410779512,26778.35597604,8.18181818181818
"421010248002",1105,276,92,"bg",0.0821894931,13444.5408813453,8.32579185520362
"421010249001",1112,344,74,"bg",0.0325069173,34208.1037625798,6.65467625899281
"421010249002",648,517,27,"bg",0.0300073059,21594.7410327163,4.16666666666667
"421010249003",631,272,37,"bg",0.0196594398,32096.5402076208,5.86370839936609
"421010249004",780,310,82,"bg",0.0433845126,17978.7659986297,10.5128205128205
"421010252001",351,164,23,"bg",0.0539543862,6505.4951917885,6.55270655270655
"421010252002",855,393,28,"bg",0.0509933853,16766.8805467599,3.27485380116959
"421010252003",280,188,15,"bg",0.0416991861,6714.7593559386,5.35714285714286
"421010252004",1100,389,41,"bg",0.0324242919,33925.181878837,3.72727272727273
"421010252005",1733,706,50,"bg",0.0432184896,40098.5785491217,2.88517022504328
"421010252006",1494,573,82,"bg",0.0957195954,15608.0893756055,5.48862115127175
"421010252007",1553,452,53,"bg",0.0497223441,31233.4429944947,3.41274951706375
"421010253001",836,242,57,"bg",0.0510084432,16389.4435421624,6.81818181818182
"421010253002",679,231,53,"bg",0.0434775627,15617.2507802513,7.80559646539028
"421010253003",1323,464,81,"bg",0.0479937744,27566.075319969,6.12244897959184
"421010253004",697,231,62,"bg",0.0443420406,15718.7172842921,8.89526542324247
"421010253005",645,231,52,"bg",0.0376173369,17146.3493472341,8.06201550387597
"421010254001",1049,232,76,"bg",0.0470698371,22286.0342127677,7.24499523355577
"421010254002",1092,220,84,"bg",0.0684273447,15958.5324373985,7.69230769230769
"421010254003",819,196,67,"bg",0.0365702337,22395.26295398,8.18070818070818
"421010254004",1203,296,106,"bg",0.1451365344,8288.74690286114,8.81130507065669
"421010255001",1157,318,72,"bg",0.0576041895,20085.344660565,6.22299049265341
"421010255002",1055,236,86,"bg",0.1461855681,7216.85467116914,8.15165876777251
"421010255003",543,191,51,"bg",0.0921956607,5889.64812310304,9.39226519337017
"421010256001",951,175,81,"bg",0.1315033434,7231.75529543228,8.51735015772871
"421010256002",827,204,63,"bg",0.0732516642,11289.845889945,7.61789600967352
"421010256003",982,233,73,"bg",0.1293315309,7592.88932224338,7.43380855397149
"421010257001",1809,260,143,"bg",0.1384543017,13065.6828844488,7.90491984521835
"421010257002",918,223,78,"bg",0.0935995203,9807.74257237299,8.49673202614379
"421010257003",1043,299,84,"bg",0.0563304456,18515.7420448313,8.05369127516778
"421010258001",1718,166,231,"bg",0.226532592,7583.8976847976,13.4458672875437
"421010259001",696,424,32,"bg",0.0474242769,14676.0276697018,4.59770114942529
"421010259002",831,222,37,"bg",0.0267621354,31051.3338184516,4.45246690734055
"421010259003",807,433,33,"bg",0.0371439783,21726.2672695455,4.08921933085502
"421010259004",639,271,32,"bg",0.0337586535,18928.4800710431,5.00782472613459
"421010259005",1171,422,53,"bg",0.0419540121,27911.5140933088,4.52604611443211
"421010259006",710,414,25,"bg",0.0250868475,28301.6827841761,3.52112676056338
"421010260001",877,331,52,"bg",0.1166496903,7518.23684867511,5.92930444697834
"421010260002",946,259,58,"bg",0.0431474472,21924.8196913026,6.13107822410148
"421010260003",1224,283,76,"bg",0.0500223438,24469.0653619473,6.20915032679739
"421010261001",983,299,75,"bg",0.132706431,7407.32753185111,7.62970498474059
"421010261002",1061,484,51,"bg",0.0546814125,19403.3027219258,4.80678605089538
"421010261003",1544,350,105,"bg",0.0633315969,24379.6157933292,6.80051813471503
"421010262001",515,174,44,"bg",0.0239324085,21518.9373856793,8.54368932038835
"421010262002",870,309,63,"bg",0.0347744826,25018.3449170858,7.24137931034483
"421010262003",1508,489,91,"bg",0.0489362445,30815.6053944842,6.03448275862069
"421010262004",1411,284,102,"bg",0.1070122482,13185.4065654515,7.2289156626506
"421010263011",1327,376,83,"bg",0.0507038103,26171.6031230892,6.25470987189148
"421010263012",893,261,61,"bg",0.0325273806,27453.7938047185,6.83090705487122
"421010263013",956,398,60,"bg",0.0430119261,22226.3936234188,6.27615062761506
"421010263014",831,232,72,"bg",0.030644757,27117.1998524903,8.66425992779783
"421010263021",1383,427,55,"bg",0.0535690584,25817.1422329872,3.97686189443239
"421010263022",1504,549,54,"bg",0.070972902,21191.1864615596,3.59042553191489
"421010263023",886,312,35,"bg",0.0553868172,15996.5862779347,3.95033860045147
"421010263024",1928,603,91,"bg",0.0919288656,20972.7378600438,4.71991701244813
"421010264001",649,309,25,"bg",0.053830062,12056.460198764,3.85208012326656
"421010264002",685,427,21,"bg",0.0248362686,27580.6326236945,3.06569343065693
"421010264003",586,451,18,"bg",0.03895749,15042.036845803,3.07167235494881
"421010264004",1696,598,54,"bg",0.030108078,56330.3974435034,3.18396226415094
"421010264005",1053,415,36,"bg",0.0595381644,17686.1347777796,3.41880341880342
"421010264006",458,220,20,"bg",0.0711617049,6436.04591322825,4.36681222707424
"421010264007",708,449,19,"bg",0.029220048,24229.9396633435,2.68361581920904
"421010265001",686,285,45,"bg",0.028490319,24078.3544754272,6.5597667638484
"421010265002",879,409,58,"bg",0.0604705959,14535.9903754479,6.59840728100114
"421010265003",807,409,46,"bg",0.0277254549,29106.8263049491,5.7001239157373
"421010265004",799,440,44,"bg",0.0287389674,27801.9731495294,5.50688360450563
"421010265005",746,447,32,"bg",0.0254366541,29327.7565935844,4.28954423592493
"421010265006",1189,421,72,"bg",0.0399335508,29774.4622298902,6.05550883095038
"421010266001",699,345,27,"bg",0.1583527374,4414.19587357256,3.86266094420601
"421010266002",1059,476,42,"bg",0.024687234,42896.6647296331,3.96600566572238
"421010266003",665,237,31,"bg",0.0209316393,31770.08692291,4.66165413533835
"421010266004",842,269,37,"bg",0.0211532607,39804.7379995652,4.39429928741093
"421010266005",589,309,31,"bg",0.0209374308,28131.4362600783,5.26315789473684
"421010266006",773,299,36,"bg",0.0412088391,18758.1115334064,4.65717981888745
"421010266007",695,426,27,"bg",0.0392455206,17709.0274093599,3.88489208633094
"421010266008",896,580,28,"bg",0.0258992019,34595.6606485237,3.125
"421010267001",602,273,26,"bg",0.0307632897,19568.7784326915,4.31893687707641
"421010267002",261,210,14,"bg",0.0270652239,9643.37117491941,5.3639846743295
"421010267003",1116,485,42,"bg",0.0365972607,30494.0855860286,3.76344086021505
"421010267004",1067,454,40,"bg",0.047895705,22277.5716528236,3.74882849109653
"421010267005",1216,630,36,"bg",0.0452069046,26898.5459358348,2.96052631578947
"421010267006",919,370,30,"bg",0.0298536381,30783.5178051549,3.26441784548422
"421010267007",966,477,32,"bg",0.0313733277,30790.4857666724,3.31262939958592
"421010268001",1788,497,153,"bg",0.0927748107,19272.4726303322,8.55704697986577
"421010268002",919,328,52,"bg",0.0614242629,14961.514499509,5.65832426550598
"421010268003",809,219,61,"bg",0.0585493623,13817.4007063438,7.54017305315204
"421010268004",1038,237,76,"bg",0.0861964389,12042.2608317291,7.32177263969171
"421010269001",896,238,124,"bg",0.0588362346,15228.7107781707,13.8392857142857
"421010269002",1328,219,199,"bg",0.1784936439,7440.04083833934,14.9849397590361
"421010270001",969,317,96,"bg",0.0835207659,11601.9051017826,9.90712074303406
"421010270002",2006,277,234,"bg",0.1644388317,12199.0650216958,11.6650049850449
"421010271001",764,196,100,"bg",0.0655196256,11660.6282927233,13.0890052356021
"421010271002",1689,472,125,"bg",0.03343626,50514.0228003969,7.400828892836
"421010271003",653,205,71,"bg",0.0447814224,14581.939675056,10.8728943338438
"421010272001",1005,323,73,"bg",0.0324088479,31010.0501906456,7.2636815920398
"421010272002",2289,446,153,"bg",0.1078751817,21218.9677359311,6.68414154652687
"421010272003",1755,378,106,"bg",0.1218960171,14397.5171769579,6.03988603988604
"421010273001",1431,700,62,"bg",0.1659230001,8624.4824354523,4.33263452131377
"421010273002",1041,500,41,"bg",0.0702026325,14828.5037601688,3.93852065321806
"421010273003",1232,419,61,"bg",0.0720960669,17088.3108187972,4.9512987012987
"421010273004",1149,866,30,"bg",0.0303810507,37819.6268241638,2.61096605744125
"421010273005",1962,873,58,"bg",0.0235613664,83271.9107496244,2.95616717635066
"421010274011",1177,319,76,"bg",0.0375775686,31321.8774883695,6.4570943075616
"421010274012",1526,461,73,"bg",0.0497231163,30689.9509434005,4.78374836173001
"421010274013",626,263,39,"bg",0.038822355,16124.7301973309,6.23003194888179
"421010274021",1820,547,58,"bg",0.0300073059,60651.8961104069,3.18681318681319
"421010274022",855,547,31,"bg",0.0514771686,16609.3051201732,3.62573099415205
"421010274023",642,361,29,"bg",0.0419567148,15301.4839951197,4.51713395638629
"421010274024",2618,649,84,"bg",0.0437945508,59779.1266761891,3.20855614973262
"421010274025",1306,625,45,"bg",0.0302003559,43244.5234858971,3.44563552833078
"421010275001",1560,474,94,"bg",0.1023354189,15243.9889997851,6.02564102564103
"421010275002",1633,548,96,"bg",0.0461130813,35412.9447428619,5.87875076546234
"421010275003",856,372,51,"bg",0.0551536128,15520.2888177799,5.95794392523364
"421010275004",1260,376,74,"bg",0.0306930195,41051.6795195077,5.87301587301587
"421010276001",1187,310,82,"bg",0.1087520148,10914.740312471,6.90817186183656
"421010276002",504,247,31,"bg",0.0291567276,17285.8904783265,6.15079365079365
"421010276003",885,215,60,"bg",0.0566420283,15624.4404828278,6.77966101694915
"421010276004",1013,317,67,"bg",0.0616319847,16436.2709546168,6.61401776900296
"421010277001",854,163,49,"bg",0.056088747,15225.8705297874,5.73770491803279
"421010277002",1201,540,47,"bg",0.0311590422,38544.1886272101,3.91340549542048
"421010277003",634,402,25,"bg",0.0348876099,18172.6407116241,3.94321766561514
"421010277004",766,355,30,"bg",0.0254721753,30072.0292231971,3.91644908616188
"421010277005",676,468,25,"bg",0.0273872313,24683.0354114693,3.69822485207101
"421010277006",987,385,33,"bg",0.0347053707,28439.4023199412,3.3434650455927
"421010278001",1614,575,83,"bg",0.05579145,28929.1638772608,5.14250309789343
"421010278002",1264,532,71,"bg",0.044243199,28569.3627171941,5.61708860759494
"421010278003",724,308,41,"bg",0.0941914116,7686.4757380916,5.66298342541436
"421010278004",905,299,46,"bg",0.0856914201,10561.1506839761,5.0828729281768
"421010279011",861,250,64,"bg",0.0333258354,25835.8114557572,7.43321718931475
"421010279012",909,428,52,"bg",0.0393045939,23127.0675970526,5.72057205720572
"421010279013",552,279,43,"bg",0.0402760215,13705.4251994577,7.78985507246377
"421010279014",1339,305,85,"bg",0.0476262072,28114.7729101552,6.34802091112771
"421010279021",2009,437,176,"bg",0.0563983992,35621.578422389,8.76057740169239
"421010279022",2295,293,329,"bg",0.2871475893,7992.40559739569,14.3355119825708
"421010280001",511,193,36,"bg",0.0309486177,16511.2382385983,7.04500978473581
"421010280002",968,400,50,"bg",0.1178072181,8216.81400861464,5.16528925619835
"421010280003",1346,342,79,"bg",0.0496891395,27088.4143606472,5.86924219910847
"421010280004",1161,299,84,"bg",0.0789084153,14713.2596135155,7.23514211886305
"421010281001",1850,528,109,"bg",0.0919002942,20130.5122698943,5.89189189189189
"421010281002",1337,429,71,"bg",0.0631810179,21161.4191166743,5.31039640987285
"421010281003",1265,419,72,"bg",0.039335868,32158.9446049595,5.69169960474308
"421010282001",1034,422,36,"bg",0.0622798605,16602.4777785108,3.4816247582205
"421010282002",1641,558,70,"bg",0.1317562389,12454.8181831866,4.26569165143205
"421010282003",2855,656,124,"bg",0.1363805586,20934.0688240882,4.34325744308231
"421010283001",531,263,20,"bg",0.0269853012,19677.3790318116,3.76647834274953
"421010283002",926,459,30,"bg",0.0266080815,34801.4568431024,3.23974082073434
"421010283003",421,229,28,"bg",0.0385466796,10921.8226931276,6.65083135391924
"421010283004",1692,518,66,"bg",0.0828624654,20419.3779636202,3.90070921985816
"421010283005",1291,510,39,"bg",0.0265277727,48665.9779017181,3.02091402013943
"421010283006",901,419,30,"bg",0.0242918676,37090.6022886441,3.32963374028857
"421010283007",820,608,25,"bg",0.0340497729,24082.3926317582,3.04878048780488
"421010284001",1615,427,101,"bg",0.036598419,44127.5892272833,6.25386996904025
"421010284002",1669,573,89,"bg",0.0317324007,52596.0835985536,5.33253445176753
"421010284003",742,283,54,"bg",0.0609590124,12172.113208317,7.27762803234501
"421010284004",688,365,40,"bg",0.0608601708,11304.6018595794,5.81395348837209
"421010285001",2886,405,256,"bg",0.1030914027,27994.574954018,8.87040887040887
"421010286001",2563,872,72,"bg",0.1004639922,25511.6280358208,2.80920795942255
"421010286002",536,322,23,"bg",0.0344860659,15542.5093008362,4.2910447761194
"421010286003",448,184,22,"bg",0.0294273837,15223.9154036653,4.91071428571429
"421010286004",1105,469,43,"bg",0.0270316332,40878.0332222028,3.89140271493213
"421010286005",1362,413,55,"bg",0.0426864438,31907.0852184693,4.03817914831131
"421010286006",1512,692,45,"bg",0.0430652079,35109.5483739671,2.97619047619048
"421010287001",1664,286,162,"bg",0.066907269,24870.242424631,9.73557692307692
"421010287002",879,213,91,"bg",0.0647424063,13576.8818342484,10.3526734926052
"421010288001",1836,363,114,"bg",0.0547659684,33524.4688195818,6.20915032679739
"421010288002",1394,368,90,"bg",0.0341860662,40776.847264164,6.45624103299857
"421010288003",1115,313,85,"bg",0.0837389124,13315.1956246329,7.62331838565022
"421010289011",1600,446,118,"bg",0.0496922283,32198.1938572072,7.375
"421010289012",1800,581,96,"bg",0.1595708829,11280.2534352588,5.33333333333333
"421010289013",1034,376,51,"bg",0.0198320265,52137.8891864631,4.93230174081238
"421010289021",1158,433,65,"bg",0.1361971611,8502.3798634816,5.61312607944732
"421010289022",1615,520,80,"bg",0.0793064844,20364.0346967643,4.95356037151703
"421010289023",1538,546,94,"bg",0.0335242908,45877.1822847927,6.11183355006502
"421010289024",2009,681,108,"bg",0.0307880001,65252.6956435862,5.37580886012942
"421010289025",674,319,37,"bg",0.0183872403,36655.8542229962,5.48961424332344
"421010290001",786,432,33,"bg",0.0703647945,11170.3587793467,4.19847328244275
"421010290002",2106,673,73,"bg",0.0748798479,28125.0571290223,3.46628679962013
"421010290003",2201,794,70,"bg",0.1021609017,21544.4457064732,3.18037255792821
"421010290004",2025,572,68,"bg",0.0682250283,29681.189593585,3.35802469135802
"421010291001",756,372,46,"bg",0.2879861985,2625.12580095049,6.08465608465608
"421010291002",2180,416,122,"bg",0.0947944998,22997.1148600333,5.59633027522936
"421010291003",1157,293,92,"bg",0.0875304144,13218.2625654289,7.95159896283492
"421010291004",734,329,58,"bg",0.042505749,17268.2523486411,7.90190735694823
"421010292001",2650,423,140,"bg",0.0890701812,29751.820017629,5.28301886792453
"421010292002",1047,442,83,"bg",0.5132315331,2040.01494934646,7.92741165234002
"421010292003",935,360,66,"bg",0.0667497402,14007.5451559585,7.05882352941176
"421010293001",1398,446,104,"bg",0.1341848079,10418.467052111,7.43919885550787
"421010293002",1652,368,117,"bg",0.130536549,12655.4594299869,7.08232445520581
"421010294001",587,337,28,"bg",0.037231623,15766.1673787361,4.77001703577513
"421010294002",893,342,59,"bg",0.1092944853,8170.58607805164,6.60694288913774
"421010294003",1406,394,83,"bg",0.1035280818,13580.8562812568,5.90327169274538
"421010298001",1410,398,85,"bg",0.0732613167,19246.1733355661,6.02836879432624
"421010298002",1011,286,73,"bg",0.0351443664,28767.0572430636,7.22057368941642
"421010298003",701,214,54,"bg",0.0338432094,20713.1655782031,7.70328102710414
"421010298004",1304,361,85,"bg",0.0828134307,15746.2381280142,6.51840490797546
"421010298005",768,347,50,"bg",0.0255764223,30027.6555880922,6.51041666666667
"421010299001",800,225,59,"bg",0.0808528149,9894.52254679633,7.375
"421010299002",821,384,67,"bg",0.0692192358,11860.8648378057,8.16077953714982
"421010299003",707,341,46,"bg",0.0264493944,26730.2906564847,6.50636492220651
"421010299004",1829,468,124,"bg",0.0518358555,35284.4567212747,6.77966101694915
"421010300001",610,337,24,"bg",0.0560933802,10874.7235025783,3.9344262295082
"421010300002",809,289,31,"bg",0.0322212033,25107.6905001869,3.831891223733
"421010300003",1854,690,69,"bg",0.0484493724,38266.7495606197,3.72168284789644
"421010300004",1126,481,44,"bg",0.0396123156,28425.5031028784,3.90763765541741
"421010300005",547,359,26,"bg",0.0474655896,11524.1378988369,4.75319926873857
"421010300006",724,287,31,"bg",0.0587617173,12320.946923721,4.28176795580111
"421010300007",1747,483,72,"bg",0.0690767649,25290.7037920648,4.12135088723526
"421010301001",934,403,35,"bg",0.0407269863,22933.1969991602,3.74732334047109
"421010301002",1986,508,75,"bg",0.0751628592,26422.6244336378,3.77643504531722
"421010301003",703,264,33,"bg",0.0330629013,21262.5018482573,4.69416785206259
"421010301004",527,285,28,"bg",0.0628443387,8385.79911733561,5.31309297912714
"421010301005",1553,525,63,"bg",0.0681690438,22781.6016395407,4.05666452028332
"421010302001",2022,747,73,"bg",0.1246191804,16225.4316992764,3.61028684470821
"421010302002",1287,398,51,"bg",0.0387358686,33225.0197688868,3.96270396270396
"421010302003",1450,443,80,"bg",0.051868674,27955.216283339,5.51724137931035
"421010302004",1522,581,50,"bg",0.0832176774,18289.3833083594,3.28515111695138
"421010302005",1416,565,52,"bg",0.0497084445,28486.1056153145,3.67231638418079
"421010305011",1735,511,93,"bg",0.0584018721,29707.9517764294,5.36023054755043
"421010305012",1904,550,112,"bg",0.0412922367,46110.362435271,5.88235294117647
"421010305013",2300,460,148,"bg",0.0460103787,49988.7213490812,6.43478260869565
"421010305021",1333,585,82,"bg",0.0765999234,17402.1061749521,6.15153788447112
"421010305022",1491,459,88,"bg",0.0353686905,42155.9288433367,5.90207914151576
"421010305023",1121,415,64,"bg",0.0466003395,24055.6187364257,5.70918822479929
"421010305024",1999,423,136,"bg",0.0640756116,31197.5172781652,6.80340170085043
"421010305025",764,286,55,"bg",0.0473798754,16124.9896406439,7.19895287958115
"421010306001",1411,409,110,"bg",0.0770196141,18320.0086950319,7.79588944011339
"421010306002",838,605,24,"bg",0.0374455224,22379.1777037673,2.86396181384248
"421010306003",622,335,25,"bg",0.043988373,14140.1001578303,4.01929260450161
"421010306004",1662,462,46,"bg",0.0505524591,32876.7389280178,2.76774969915764
"421010306005",653,273,29,"bg",0.0456814215,14294.6514919638,4.44104134762634
"421010306006",718,324,32,"bg",0.0683879625,10498.9236958185,4.45682451253482
"421010306007",2111,728,65,"bg",0.0660223278,31974.0316699345,3.07910942681194
"421010307001",950,370,67,"bg",0.0751524345,12640.9743918542,7.05263157894737
"421010307002",586,302,39,"bg",0.0639053415,9169.81251089942,6.65529010238908
"421010307003",2361,409,149,"bg",0.1139338629,20722.5485023031,6.31088521812791
"421010308001",679,210,55,"bg",0.0443748591,15301.457036063,8.10014727540501
"421010308002",1030,300,69,"bg",0.0752983803,13678.9130907773,6.69902912621359
"421010308003",1840,496,121,"bg",0.1022404383,17996.7929578017,6.57608695652174
"421010308004",1306,399,99,"bg",0.0853076367,15309.2976258713,7.58039816232772
"421010309001",1851,424,134,"bg",0.0774354438,23903.7824175291,7.23933009184225
"421010309002",1023,315,61,"bg",0.0283540257,36079.5327909998,5.96285434995112
"421010309003",1553,445,94,"bg",0.1431979263,10845.1291169291,6.05280103026401
"421010310001",1437,543,49,"bg",0.0513567054,27980.7668503595,3.40988169798191
"421010310002",993,482,46,"bg",0.070741242,14037.0733100784,4.63242698892246
"421010310003",463,349,22,"bg",0.0756161406,6123.03135714387,4.75161987041037
"421010310004",1509,697,51,"bg",0.0370254456,40755.755279823,3.37972166998012
"421010310005",1173,471,61,"bg",0.0499509153,23483.053172401,5.2003410059676
"421010310006",1324,553,45,"bg",0.0610636455,21682.2954011155,3.3987915407855
"421010310007",1111,493,52,"bg",0.0648288927,17137.4205809935,4.68046804680468
"421010311011",1489,468,83,"bg",0.0334196577,44554.6155309664,5.57421087978509
"421010311012",1050,422,56,"bg",0.0244277748,42983.857866579,5.33333333333333
"421010311013",1372,356,79,"bg",0.0403775658,33979.264792629,5.75801749271137
"421010311014",1595,454,95,"bg",0.0367744806,43372.4684611861,5.95611285266458
"421010311021",1017,424,46,"bg",0.0454111515,22395.3801303629,4.52310717797443
"421010311022",809,298,41,"bg",0.0229984326,35176.3102325504,5.06798516687268
"421010311023",1159,426,63,"bg",0.036671778,31604.6852159718,5.43572044866264
"421010311024",1379,435,98,"bg",0.0486285228,28357.8426939179,7.10659898477157
"421010312001",1438,428,78,"bg",0.0306547956,46909.4630009538,5.42420027816412
"421010312002",2177,497,127,"bg",0.0730443285,29803.8197448827,5.83371612310519
"421010312003",1614,448,89,"bg",0.0622215594,25939.5620354703,5.51425030978934
"421010313001",650,316,34,"bg",0.0285439869,22771.871437483,5.23076923076923
"421010313002",1573,480,76,"bg",0.0795949011,19762.5724545313,4.83153210425938
"421010313003",1074,306,51,"bg",0.0685053369,15677.6106592653,4.74860335195531
"421010313004",1087,417,49,"bg",0.0426119265,25509.290221835,4.50781968721251
"421010313005",1053,503,49,"bg",0.0304019001,34635.9930312382,4.65337132003799
"421010313006",1167,447,48,"bg",0.0248652261,46933.0138124101,4.11311053984576
"421010314011",1829,571,65,"bg",0.0458543943,39887.1259324431,3.55385456533625
"421010314012",2407,543,93,"bg",0.0722644065,33308.2372993681,3.8637307852098
"421010314013",1370,419,74,"bg",0.0372601944,36768.4608752336,5.4014598540146
"421010314014",682,263,43,"bg",0.0329254497,20713.4604451583,6.3049853372434
"421010314015",1133,552,38,"bg",0.041366754,27389.1444322656,3.35392762577229
"421010314021",1091,234,126,"bg",0.065204568,16731.9565708955,11.5490375802017
"421010314022",1524,354,134,"bg",0.0631848789,24119.6948784529,8.79265091863517
"421010314023",2943,535,213,"bg",0.0894238488,32910.6836654072,7.2375127420999
"421010315011",1095,421,35,"bg",0.0428489919,25554.8602533167,3.19634703196347
"421010315012",1013,398,54,"bg",0.0604385496,16760.8257760044,5.33070088845015
"421010315013",1265,605,43,"bg",0.036077184,35063.7122897397,3.39920948616601
"421010315014",1348,390,52,"bg",0.0455605722,29586.9857402713,3.85756676557863
"421010315015",1628,415,71,"bg",0.0418088385,38939.1348434614,4.36117936117936
"421010315021",1794,303,150,"bg",0.0989929512,18122.5024433861,8.36120401337793
"421010315022",912,322,65,"bg",0.0743003118,12274.5110741245,7.12719298245614
"421010315023",1146,246,98,"bg",0.0499119192,22960.4474916685,8.55148342059337
"421010316001",1210,684,36,"bg",0.0339231321,35668.8762238437,2.97520661157025
"421010316002",1043,336,40,"bg",0.0299246805,34854.1732968544,3.83509108341323
"421010316003",609,308,27,"bg",0.033841665,17995.5684804515,4.43349753694581
"421010316004",825,406,34,"bg",0.0439119252,18787.6071532386,4.12121212121212
"421010316005",818,465,36,"bg",0.0339995799,24059.1208010779,4.40097799511002
"421010316006",891,339,42,"bg",0.0373864491,23832.1643656712,4.71380471380471
"421010316007",1228,530,44,"bg",0.0631663461,19440.7319058146,3.58306188925081
"421010317001",1251,510,59,"bg",0.0355462965,35193.5397826888,4.71622701838529
"421010317002",1626,511,71,"bg",0.0656300502,24775.2362682179,4.36654366543665
"421010317003",911,468,27,"bg",0.0216347274,42108.2264248913,2.96377607025247
"421010317004",1387,504,53,"bg",0.0838006884,16551.1766846058,3.82119682768565
"421010317005",709,218,45,"bg",0.1337033412,5302.7844602585,6.34696755994358
"421010318001",1041,213,101,"bg",0.0792879516,13129.3592405028,9.70220941402498
"421010318002",1467,457,93,"bg",0.0479292957,30607.5851642443,6.33946830265849
"421010318003",462,262,29,"bg",0.0264528693,17465.0241060995,6.27705627705628
"421010318004",950,386,53,"bg",0.0255930246,37119.4891908165,5.57894736842105
"421010319001",1144,380,81,"bg",0.0458941626,24926.9173940653,7.08041958041958
"421010319002",1243,481,79,"bg",0.0491578659,25285.8820708081,6.35559131134352
"421010319003",625,205,48,"bg",0.0454080627,13764.0754270717,7.68
"421010319004",637,256,52,"bg",0.0443520792,14362.3480903236,8.16326530612245
"421010319005",1289,487,81,"bg",0.1137249828,11334.3609140559,6.28394103956555
"421010320001",642,267,35,"bg",0.0607211748,10572.9179666662,5.45171339563863
"421010320002",693,284,36,"bg",0.0371173374,18670.5202620488,5.19480519480519
"421010320003",1541,433,57,"bg",0.0350030538,44024.7302079683,3.69889682024659
"421010320004",540,284,28,"bg",0.0267420582,20192.9109555225,5.18518518518519
"421010320005",1100,380,43,"bg",0.03733587,29462.2838573201,3.90909090909091
"421010320006",1001,365,50,"bg",0.0320215896,31260.1595518544,4.995004995005
"421010320007",720,255,37,"bg",0.0338891553,21245.7346200069,5.13888888888889
"421010321001",1921,738,129,"bg",0.0901180566,21316.4827613471,6.71525247267048
"421010321002",1100,363,92,"bg",0.0386779536,28439.9741355499,8.36363636363636
"421010321003",1244,321,94,"bg",0.0846894906,14688.9536256108,7.55627009646302
"421010323001",557,201,44,"bg",0.0703902771,7913.02468107488,7.89946140035907
"421010323002",1032,298,83,"bg",0.0434906901,23729.2164743093,8.04263565891473
"421010323003",1485,349,127,"bg",0.1177960212,12606.537851382,8.55218855218855
"421010325001",652,278,33,"bg",0.0524706039,12426.0052589179,5.06134969325153
"421010325002",1815,489,93,"bg",0.0604153836,30042.0173116305,5.12396694214876
